47.8833 	EXP 	grating: autoDraw = False
48.0384 	DATA 	Keypress: m
48.0491 	EXP 	fixation: autoDraw = False
48.0491 	EXP 	grating: autoDraw = False
48.0491 	EXP 	grating: ori = 6.5
48.0491 	EXP 	fixation: autoDraw = True
48.2495 	EXP 	fixation: autoDraw = False
48.3826 	EXP 	grating: autoDraw = True
48.7157 	EXP 	grating: autoDraw = False
48.9036 	DATA 	Keypress: m
49.7450 	DATA 	Keypress: m
50.2753 	DATA 	Keypress: m
50.2970 	EXP 	fixation: autoDraw = False
50.2970 	EXP 	grating: autoDraw = False
50.2970 	EXP 	grating: ori = 6.0
50.2970 	EXP 	fixation: autoDraw = True
50.4811 	EXP 	fixation: autoDraw = False
50.5801 	EXP 	grating: autoDraw = True
50.8810 	EXP 	grating: autoDraw = False
50.9279 	DATA 	Keypress: z
50.9461 	EXP 	fixation: autoDraw = False
50.9461 	EXP 	grating: autoDraw = False
50.9461 	EXP 	grating: ori = 6.5
50.9461 	EXP 	fixation: autoDraw = True
51.1299 	EXP 	fixation: autoDraw = False
51.2462 	EXP 	grating: autoDraw = True
51.5463 	EXP 	grating: autoDraw = False
51.5843 	DATA 	Keypress: z
51.5959 	EXP 	fixation: autoDraw = False
51.5959 	EXP 	grating: autoDraw = False
51.5959 	EXP 	grating: ori = 7.0
51.5959 	EXP 	fixation: autoDraw = True
51.7954 	EXP 	fixation: autoDraw = False
51.8957 	EXP 	grating: autoDraw = True
52.1954 	EXP 	grating: autoDraw = False
52.2393 	DATA 	Keypress: m
52.2460 	EXP 	fixation: autoDraw = False
52.2460 	EXP 	grating: autoDraw = False
52.2460 	EXP 	grating: ori = -7.0
52.2460 	EXP 	fixation: autoDraw = True
52.4454 	EXP 	fixation: autoDraw = False
52.5456 	EXP 	grating: autoDraw = True
52.8619 	EXP 	grating: autoDraw = False
53.0721 	DATA 	Keypress: z
53.0767 	EXP 	fixation: autoDraw = False
53.0767 	EXP 	grating: autoDraw = False
53.0767 	EXP 	grating: ori = 7.0
53.0767 	EXP 	fixation: autoDraw = True
53.2941 	EXP 	fixation: autoDraw = False
53.3781 	EXP 	grating: autoDraw = True
53.7117 	EXP 	grating: autoDraw = False
53.8624 	DATA 	Keypress: m
53.8770 	EXP 	fixation: autoDraw = False
53.8770 	EXP 	grating: autoDraw = False
53.8770 	EXP 	grating: ori = -6.5
53.8770 	EXP 	fixation: autoDraw = True
54.0769 	EXP 	fixation: autoDraw = False
54.1784 	EXP 	grating: autoDraw = True
54.5099 	EXP 	grating: autoDraw = False
54.5958 	DATA 	Keypress: z
54.6098 	EXP 	fixation: autoDraw = False
54.6098 	EXP 	grating: autoDraw = False
54.6098 	EXP 	grating: ori = 6.5
54.6098 	EXP 	fixation: autoDraw = True
54.7941 	EXP 	fixation: autoDraw = False
54.8927 	EXP 	grating: autoDraw = True
55.1845 	DATA 	Keypress: m
55.1932 	EXP 	grating: autoDraw = False
55.1932 	EXP 	fixation: autoDraw = False
55.1932 	EXP 	grating: autoDraw = False
55.1932 	EXP 	grating: ori = 6.5
55.1932 	EXP 	fixation: autoDraw = True
55.3922 	EXP 	fixation: autoDraw = False
55.4927 	EXP 	grating: autoDraw = True
55.7908 	DATA 	Keypress: m
55.8084 	EXP 	grating: autoDraw = False
55.8084 	EXP 	fixation: autoDraw = False
55.8084 	EXP 	grating: autoDraw = False
55.8084 	EXP 	grating: ori = -6.0
55.8084 	EXP 	fixation: autoDraw = True
55.9929 	EXP 	fixation: autoDraw = False
56.1250 	EXP 	grating: autoDraw = True
56.4450 	DATA 	Keypress: m
56.4581 	EXP 	grating: autoDraw = False
56.4581 	EXP 	fixation: autoDraw = False
56.4581 	EXP 	grating: autoDraw = False
56.4581 	EXP 	grating: ori = -6.5
56.4581 	EXP 	fixation: autoDraw = True
56.6581 	EXP 	fixation: autoDraw = False
56.7577 	EXP 	grating: autoDraw = True
57.0589 	EXP 	grating: autoDraw = False
57.1719 	DATA 	Keypress: m
57.1899 	EXP 	fixation: autoDraw = False
57.1899 	EXP 	grating: autoDraw = False
57.1899 	EXP 	grating: ori = -7.0
57.1899 	EXP 	fixation: autoDraw = True
57.3909 	EXP 	fixation: autoDraw = False
57.4900 	EXP 	grating: autoDraw = True
57.8071 	EXP 	grating: autoDraw = False
57.8900 	DATA 	Keypress: z
57.9066 	EXP 	fixation: autoDraw = False
57.9066 	EXP 	grating: autoDraw = False
57.9066 	EXP 	grating: ori = -7.0
57.9066 	EXP 	fixation: autoDraw = True
58.1072 	EXP 	fixation: autoDraw = False
58.2064 	EXP 	grating: autoDraw = True
58.5408 	EXP 	grating: autoDraw = False
58.5994 	DATA 	Keypress: z
58.6391 	EXP 	fixation: autoDraw = False
58.6391 	EXP 	grating: autoDraw = False
58.6391 	EXP 	grating: ori = 7.0
58.6391 	EXP 	fixation: autoDraw = True
58.8223 	EXP 	fixation: autoDraw = False
58.9233 	EXP 	grating: autoDraw = True
59.2207 	EXP 	grating: autoDraw = False
59.5172 	DATA 	Keypress: m
59.5377 	EXP 	fixation: autoDraw = False
59.5377 	EXP 	grating: autoDraw = False
59.5377 	EXP 	grating: ori = 6.5
59.5377 	EXP 	fixation: autoDraw = True
59.7213 	EXP 	fixation: autoDraw = False
59.8222 	EXP 	grating: autoDraw = True
60.1376 	EXP 	grating: autoDraw = False
60.2783 	DATA 	Keypress: m
60.3704 	EXP 	fixation: autoDraw = False
60.3704 	EXP 	grating: autoDraw = False
60.3704 	EXP 	grating: ori = -6.5
60.3704 	EXP 	fixation: autoDraw = True
60.5712 	EXP 	fixation: autoDraw = False
60.6702 	EXP 	grating: autoDraw = True
60.9707 	EXP 	grating: autoDraw = False
60.9800 	DATA 	Keypress: m
60.9864 	EXP 	fixation: autoDraw = False
